HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
29ACXKNQY2RC6BT2HA53LR0LAO91QY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2SL3HVWAVKI6PE6PKGY2399R2KNGOZ	A1KAXCLAH6UVMS	Approved	Sat Jul 07 16:36:45 GMT 2012	Sat Jul 07 16:37:11 GMT 2012	Thu Jul 12 09:37:11 PDT 2012	Mon Jul 09 06:10:54 PDT 2012			26	100% (56/56)	100% (56/56)	100% (56/56)	1	CD	1	Hallmark makes Kwanzaa cards&#44and there are Kwanzaa posters&#44books &#44	CDs	&#44 and mass-produced kinaras . But Kwanzaa was not intended to replace Christmas&#44and many African- American families celebrate both holidays .	DOT	Category1		
29ACXKNQY2RC6BT2HA53LR0LAO91QY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2WL6YTWX4H3HPGY3VO0GM6IKCPI3YQ	ASCIU8HFKRFKR	Approved	Sat Jul 07 16:46:33 GMT 2012	Sat Jul 07 16:46:43 GMT 2012	Thu Jul 12 09:46:43 PDT 2012	Mon Jul 09 06:10:54 PDT 2012			10	100% (53/53)	100% (53/53)	100% (53/53)	1	CD	1	Hallmark makes Kwanzaa cards&#44and there are Kwanzaa posters&#44books &#44	CDs	&#44 and mass-produced kinaras . But Kwanzaa was not intended to replace Christmas&#44and many African- American families celebrate both holidays .	DOT	Category1		
2ETNVP3TVOK5H664JDYQIOZGEWR41J	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2B0N46UXFCD4SOZDB24SRTKJ8HKSUN	A1KAXCLAH6UVMS	Approved	Sat Jul 07 18:49:49 GMT 2012	Sat Jul 07 18:50:01 GMT 2012	Thu Jul 12 11:50:01 PDT 2012	Mon Jul 09 06:10:54 PDT 2012			12	100% (56/56)	100% (56/56)	100% (56/56)	2	diary	1	In Shadow&#44Bob Woodward describes George Bush&#44at the height of his popularity immediately following the Gulf War&#44whining to his	diary	about a cartoonist who wrote jokes about his manhood .	INFO	Categpory2		
2ETNVP3TVOK5H664JDYQIOZGEWR41J	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2CWE6AUBXHWS4Y2KROMB3WDS6BVY2N	ASCIU8HFKRFKR	Approved	Sat Jul 07 18:41:00 GMT 2012	Sat Jul 07 18:41:05 GMT 2012	Thu Jul 12 11:41:05 PDT 2012	Mon Jul 09 06:10:55 PDT 2012			5	100% (53/53)	100% (53/53)	100% (53/53)	2	diary	1	In Shadow&#44Bob Woodward describes George Bush&#44at the height of his popularity immediately following the Gulf War&#44whining to his	diary	about a cartoonist who wrote jokes about his manhood .	INFO	Categpory2		
2ETNVP3TVOK5H664JDYQIOZGEWR41J	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2ORZ2MIKMN9UVGWXLNKW0XI4D9G9QH	A26L95RMC7I9TB	Approved	Sun Jul 08 00:10:43 GMT 2012	Sun Jul 08 00:10:55 GMT 2012	Thu Jul 12 17:10:55 PDT 2012	Mon Jul 09 06:10:55 PDT 2012			12	100% (7/7)	100% (7/7)	100% (7/7)	2	diary	1	In Shadow&#44Bob Woodward describes George Bush&#44at the height of his popularity immediately following the Gulf War&#44whining to his	diary	about a cartoonist who wrote jokes about his manhood .	INFO	Category3		
2ETNVP3TVOK5H664JDYQIOZGEWR41J	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2XLBJ3MMDX5FCYA5KZ8BDMDY9X1ZD3	A2I8VBHRESMG9S	Approved	Sat Jul 07 20:55:37 GMT 2012	Sat Jul 07 20:55:56 GMT 2012	Thu Jul 12 13:55:56 PDT 2012	Mon Jul 09 06:10:55 PDT 2012			19	100% (134/134)	100% (54/54)	100% (54/54)	2	diary	1	In Shadow&#44Bob Woodward describes George Bush&#44at the height of his popularity immediately following the Gulf War&#44whining to his	diary	about a cartoonist who wrote jokes about his manhood .	INFO	Category1		
2ETNVP3TVOK5H664JDYQIOZGEWR41J	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2YC2JE1M7PKKWCEVO3QAG04MKB3XQI	A2GM2VIL6J238N	Approved	Sat Jul 07 16:58:39 GMT 2012	Sat Jul 07 16:58:54 GMT 2012	Thu Jul 12 09:58:54 PDT 2012	Mon Jul 09 06:10:55 PDT 2012			15	100% (23/23)	100% (18/18)	100% (18/18)	2	diary	1	In Shadow&#44Bob Woodward describes George Bush&#44at the height of his popularity immediately following the Gulf War&#44whining to his	diary	about a cartoonist who wrote jokes about his manhood .	INFO	Categpory2		
256GQSCM6IAAPJ1HC9L04OQL0G2II3	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			20M8Y1THV8ERWPVS5Z9M3SM65T2N0X	ASCIU8HFKRFKR	Approved	Sat Jul 07 17:58:55 GMT 2012	Sat Jul 07 17:59:01 GMT 2012	Thu Jul 12 10:59:01 PDT 2012	Mon Jul 09 06:10:55 PDT 2012			6	100% (53/53)	100% (53/53)	100% (53/53)	3	dictionary	1	As most users of historical	dictionaries	know&#44the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	Categpory2		
256GQSCM6IAAPJ1HC9L04OQL0G2II3	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			273AT2D5NQYNS6QPIY75XYMOXBC481	AWRAXV1RIYR0M	Approved	Sat Jul 07 23:24:27 GMT 2012	Sat Jul 07 23:24:33 GMT 2012	Thu Jul 12 16:24:33 PDT 2012	Mon Jul 09 06:10:56 PDT 2012			6	100% (111/111)	100% (15/15)	100% (15/15)	3	dictionary	1	As most users of historical	dictionaries	know&#44the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	Categpory2		
256GQSCM6IAAPJ1HC9L04OQL0G2II3	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2IF46UXFCD45K31S5SJNXKIOO8KTVH	A2GM2VIL6J238N	Approved	Sat Jul 07 21:05:29 GMT 2012	Sat Jul 07 21:05:44 GMT 2012	Thu Jul 12 14:05:44 PDT 2012	Mon Jul 09 06:10:56 PDT 2012			15	100% (23/23)	100% (18/18)	100% (18/18)	3	dictionary	1	As most users of historical	dictionaries	know&#44the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	Category1		
256GQSCM6IAAPJ1HC9L04OQL0G2II3	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2LW9F9SSSHX1OABMA8WH9F8KP22UYP	A1KAXCLAH6UVMS	Approved	Sat Jul 07 16:47:20 GMT 2012	Sat Jul 07 16:47:33 GMT 2012	Thu Jul 12 09:47:33 PDT 2012	Mon Jul 09 06:10:56 PDT 2012			13	100% (56/56)	100% (56/56)	100% (56/56)	3	dictionary	1	As most users of historical	dictionaries	know&#44the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	Categpory2		
256GQSCM6IAAPJ1HC9L04OQL0G2II3	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2UET6YTWX4H34TCAMS09KI6J4522XM	A2I8VBHRESMG9S	Approved	Sat Jul 07 18:52:53 GMT 2012	Sat Jul 07 18:53:05 GMT 2012	Thu Jul 12 11:53:05 PDT 2012	Mon Jul 09 06:10:56 PDT 2012			12	100% (134/134)	100% (54/54)	100% (54/54)	3	dictionary	1	As most users of historical	dictionaries	know&#44the search for antedatings-citations earlier than those previously known for a word or sense-is a crucial effort .	ART	Categpory2		
2WAVGULF395SJXAFJUJ3RYNKR4EBP0	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			23DB3L0FBJ9IB26D165VI5RQCG7MYX	ASCIU8HFKRFKR	Approved	Sat Jul 07 17:58:37 GMT 2012	Sat Jul 07 17:58:43 GMT 2012	Thu Jul 12 10:58:43 PDT 2012	Mon Jul 09 06:10:56 PDT 2012			6	100% (53/53)	100% (53/53)	100% (53/53)	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala&#44India .	DOT	Category1		
2WAVGULF395SJXAFJUJ3RYNKR4EBP0	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2790JPPSI2KY1G8R7MWKPM6X4H1PJU	A1KAXCLAH6UVMS	Approved	Sat Jul 07 16:47:33 GMT 2012	Sat Jul 07 16:49:48 GMT 2012	Thu Jul 12 09:49:48 PDT 2012	Mon Jul 09 06:10:57 PDT 2012			135	100% (56/56)	100% (56/56)	100% (56/56)	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala&#44India .	DOT	Category1		
2WAVGULF395SJXAFJUJ3RYNKR4EBP0	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			280TNKIMZSM5764RK3D0TGVGOVHCZ4	A1C0X3AM7X75R9	Approved	Sat Jul 07 13:55:09 GMT 2012	Sat Jul 07 13:55:16 GMT 2012	Thu Jul 12 06:55:16 PDT 2012	Mon Jul 09 06:10:57 PDT 2012			7	100% (691/691)	100% (18/18)	100% (19/19)	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala&#44India .	DOT	Category3		
2WAVGULF395SJXAFJUJ3RYNKR4EBP0	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2IKV7WGKCCVL8UZ9LIDHEPQ5XNGT37	A2I8VBHRESMG9S	Approved	Sat Jul 07 19:13:09 GMT 2012	Sat Jul 07 19:13:19 GMT 2012	Thu Jul 12 12:13:19 PDT 2012	Mon Jul 09 06:10:57 PDT 2012			10	100% (134/134)	100% (54/54)	100% (54/54)	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala&#44India .	DOT	Category3		
2WAVGULF395SJXAFJUJ3RYNKR4EBP0	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2R5M25L8I9NZJX4DHLFE8QW8EN8ISI	A2UFD1I8ZO1V4G	Approved	Sat Jul 07 20:39:36 GMT 2012	Sat Jul 07 20:39:38 GMT 2012	Thu Jul 12 13:39:38 PDT 2012	Mon Jul 09 06:10:57 PDT 2012			2	100% (34/34)	100% (34/34)	100% (34/34)	4	letter	1	Please send your	letters	to O . Abootty / K . T . 82 / Cannanore City- 670 003 / Kerala&#44India .	DOT	Category1		
2ELYOCCF0CP57OCS029I1YG55S6TU4	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			23QMNCWYB49FWJFRZCS1NONTEJVRNT	A1KAXCLAH6UVMS	Approved	Sat Jul 07 16:55:55 GMT 2012	Sat Jul 07 16:56:14 GMT 2012	Thu Jul 12 09:56:14 PDT 2012	Mon Jul 09 06:10:58 PDT 2012			19	100% (56/56)	100% (56/56)	100% (56/56)	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias&#44Panics&#44and Crashes&#44and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	Category1		
2ELYOCCF0CP57OCS029I1YG55S6TU4	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2BANMHGYQ4J3A1Y5TUDFJOYZ38HM95	AWRAXV1RIYR0M	Approved	Sun Jul 08 00:00:04 GMT 2012	Sun Jul 08 00:00:09 GMT 2012	Thu Jul 12 17:00:09 PDT 2012	Mon Jul 09 06:10:58 PDT 2012			5	100% (111/111)	100% (15/15)	100% (15/15)	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias&#44Panics&#44and Crashes&#44and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	Category1		
2ELYOCCF0CP57OCS029I1YG55S6TU4	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2BNP9746OQ1SAHD68LY091QLX2S2ME	A2UFD1I8ZO1V4G	Approved	Sat Jul 07 20:24:41 GMT 2012	Sat Jul 07 20:24:45 GMT 2012	Thu Jul 12 13:24:45 PDT 2012	Mon Jul 09 06:10:58 PDT 2012			4	100% (34/34)	100% (34/34)	100% (34/34)	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias&#44Panics&#44and Crashes&#44and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	Category1		
2ELYOCCF0CP57OCS029I1YG55S6TU4	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2CXL8I9NZW6H1QTNWJHWBT87UVVLV3	A2I8VBHRESMG9S	Approved	Sat Jul 07 20:33:11 GMT 2012	Sat Jul 07 20:33:19 GMT 2012	Thu Jul 12 13:33:19 PDT 2012	Mon Jul 09 06:10:58 PDT 2012			8	100% (134/134)	100% (54/54)	100% (54/54)	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias&#44Panics&#44and Crashes&#44and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	Categpory2		
2ELYOCCF0CP57OCS029I1YG55S6TU4	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2IEZ9O9Z6KW4MDXYZWIRPFQ1917C3Y	ASCIU8HFKRFKR	Approved	Sat Jul 07 17:50:04 GMT 2012	Sat Jul 07 17:50:08 GMT 2012	Thu Jul 12 10:50:08 PDT 2012	Mon Jul 09 06:10:59 PDT 2012			4	100% (53/53)	100% (53/53)	100% (53/53)	5	book	2	But amid the tales of rupiah and ringgit one also hears surprisingly old-fashioned references--to Charles Kindleberger 's classic 1978	book	Manias&#44Panics&#44and Crashes&#44and even to Walter Bagehot 's Lombard Street ( 1873 ) .	INFO	Categpory2		
2WLQ0JG5TYMNZNLAMO69WSSID70GKL	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2DYXBAT2D5NQLESEL5RJK5TZ70726U	A1KAXCLAH6UVMS	Approved	Sat Jul 07 13:56:04 GMT 2012	Sat Jul 07 13:56:19 GMT 2012	Thu Jul 12 06:56:19 PDT 2012	Mon Jul 09 06:10:59 PDT 2012			15	100% (56/56)	100% (56/56)	100% (56/56)	6	CD	2	If you re in the market for Cuban recordings&#44look for	CDs	on the EGREM label&#44available in ARTEX stores ( as well as others ) across Cuba .	ART	Category3		
2WLQ0JG5TYMNZNLAMO69WSSID70GKL	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2OQ5COW0LGRZQZZQX036ZNU0HRCY7Y	ASCIU8HFKRFKR	Approved	Sat Jul 07 18:03:44 GMT 2012	Sat Jul 07 18:03:48 GMT 2012	Thu Jul 12 11:03:48 PDT 2012	Mon Jul 09 06:10:59 PDT 2012			4	100% (53/53)	100% (53/53)	100% (53/53)	6	CD	2	If you re in the market for Cuban recordings&#44look for	CDs	on the EGREM label&#44available in ARTEX stores ( as well as others ) across Cuba .	ART	Category1		
2WLQ0JG5TYMNZNLAMO69WSSID70GKL	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:21 GMT 2012	5		14400	432000	Sat Jul 14 13:04:21 GMT 2012			2UO4ZMAZHHRR86DZ62EVVH1L23OKB7	AWRAXV1RIYR0M	Approved	Sat Jul 07 23:37:22 GMT 2012	Sat Jul 07 23:39:13 GMT 2012	Thu Jul 12 16:39:13 PDT 2012	Mon Jul 09 06:10:59 PDT 2012			111	100% (111/111)	100% (15/15)	100% (15/15)	6	CD	2	If you re in the market for Cuban recordings&#44look for	CDs	on the EGREM label&#44available in ARTEX stores ( as well as others ) across Cuba .	ART	Category1		
